"","Wage","Age","Potential","Special","Acceleration","Aggression","Agility","Balance","Ball.control","Composure","Crossing","Curve","Dribbling","Finishing","Free.kick.accuracy","GK.diving","GK.handling","GK.kicking","GK.positioning","GK.reflexes","Heading.accuracy","Interceptions","Jumping","Long.passing","Long.shots","Marking","Penalties","Positioning","Reactions","Short.passing","Shot.power","Sliding.tackle","Sprint.speed","Stamina","Standing.tackle","Strength","Vision","Volleys","CAM","CB","CDM","CF","CM","LAM","LB","LCB","LCM","LDM","LF","LM","LS","LW","LWB","RAM","RB","RCB","RCM","RDM","RF","RM","RS","RW","RWB","ST"
"O. Ademi Würzburger FV",-1.29825119245857,0.0499575273856181,-0.701334637378462,-0.392687654201067,-0.252660954101639,1.1419624984061,-1.00104803282394,-0.981811402744638,-0.494105307281731,-0.264331694248512,-0.553098954307942,-0.367775760745828,-0.576358402964739,-0.805391819808138,0.0726546317848657,0.14580258797828,1.41165936624268,-0.192516477290781,1.73212145063458,-1.39625674031676,0.221625173436343,-0.341201684854421,-0.638331075675759,-0.363836999587807,-0.481000398889867,-0.415333893994725,-0.892831660830556,-0.512755256655851,0.00433380765038776,-0.334673575599199,0.182209641249175,0.278740860098157,-0.255053456894607,-0.154391641300649,-0.557097989129048,1.11742908522858,-0.528621033939721,-0.62725949802695,-0.579118466222565,0.112243220100398,-0.271521627368977,-0.459485412539316,-0.44831798611235,-0.579118466222565,-0.441104678286749,0.112243220100398,-0.44831798611235,-0.271521627368977,-0.459485412539316,-0.512417235026576,-0.368124230574037,-0.69115986351753,-0.428454939464812,-0.579118466222565,-0.441104678286749,0.112243220100398,-0.44831798611235,-0.271521627368977,-0.459485412539316,-0.512417235026576,-0.368124230574037,-0.69115986351753,-0.428454939464812,-0.368124230574037
"C. Harold Perth Glory",-0.758816873942776,-0.169429991457917,-0.867861232018117,0.363289676885023,1.71285259213974,0.394351730625873,1.59821916682086,0.724145007321287,-0.494105307281731,-0.561670515541218,0.420019134646051,-0.210541455450663,-0.2403217936958,-0.424649417183941,-0.797593101627218,0.782219126230249,0.770668903173174,1.0378840343979,1.09657481210837,0.455062546884904,-0.610269741687359,0.73041579248091,-0.195244580376619,0.566758870370695,-0.815092751663868,0.652723928191497,-0.433963875501618,0.213963710389826,-1.80823199431007,-0.546288146619137,-0.34958312405746,0.489561458216065,1.65501167532633,0.237240348641829,0.945851726091374,-0.803878746595711,0.580942682195873,0.696171647920633,-0.0442815335695407,0.254435479619042,0.274168159824187,-0.183309421937534,-0.0575214058144418,-0.0442815335695407,0.598705774261964,0.254435479619042,-0.0575214058144418,0.274168159824187,-0.183309421937534,0.15164556506473,-0.368124230574037,0.119143983693004,0.428586893557655,-0.0442815335695407,0.598705774261964,0.254435479619042,-0.0575214058144418,0.274168159824187,-0.183309421937534,0.15164556506473,-0.368124230574037,0.119143983693004,0.428586893557655,-0.368124230574037
"T. Amang Molde FK",-1.29825119245857,-1.26636758567559,1.6300376875767,0.48002147065567,1.37102414931515,1.1419624984061,1.16500796688006,2.10515733927942,-0.261046921603093,-0.660783455972121,0.27030865942236,0.0253100024920852,0.095714815573139,-0.678477685600072,-0.50751052382319,0.464010857104265,-0.831807254500588,0.730283906475731,0.778801492845273,-1.39625674031676,-0.148105899951969,0.998320161814742,1.66571869987977,-0.0254385014210788,-0.146908046115866,0.759529710410119,-1.23698249982726,-1.34329121899377,-1.06188136997341,-0.969517288659013,-0.0305074648734792,0.911202654451879,1.47310071035291,-0.448115633757507,0.851917368890097,1.04057677195561,-1.03296817763772,-0.00965829658474473,-0.579118466222565,0.96539677721226,0.274168159824187,-0.459485412539316,-0.578583512878319,-0.579118466222565,0.598705774261964,0.96539677721226,-0.578583512878319,0.274168159824187,-0.459485412539316,-0.246792114990054,-0.368124230574037,-0.150957298710508,0.428586893557655,-0.579118466222565,0.598705774261964,0.96539677721226,-0.578583512878319,0.274168159824187,-0.459485412539316,-0.246792114990054,-0.368124230574037,-0.150957298710508,0.428586893557655,-0.368124230574037
"P. Slišković Hallescher FC",-1.29825119245857,0.269345046229153,-1.03438782665777,-0.509419447971713,-0.338118064807786,0.643555319885948,-1.00104803282394,-1.63169955896023,-0.843692885799689,-0.0661058133867082,-0.627954191919788,0.261161460434833,-1.36044382459226,-0.424649417183941,-0.362469234921176,-1.12703048852566,0.129678440103669,1.0378840343979,1.73212145063458,0.455062546884904,0.591356246824655,-0.25190022840981,-1.0814175709749,-0.786835122296217,-0.369636281298533,0.118695017098386,0.0249039098273208,-0.61657225194809,-0.848638334448651,-0.652095432129106,0.0758510881878477,0.911202654451879,0.29067943802566,-0.546023631243127,0.194376868481163,1.27113371177452,-2.04166246503371,-0.539030754963778,-1.11395539887559,0.396627739137685,-0.407944074167268,-0.87374939844199,-1.0996456199422,-1.11395539887559,-0.144015977558545,0.396627739137685,-1.0996456199422,-0.407944074167268,-0.87374939844199,-1.04366747509962,-0.368124230574037,-0.961261145921041,-0.428454939464812,-1.11395539887559,-0.144015977558545,0.396627739137685,-1.0996456199422,-0.407944074167268,-0.87374939844199,-1.04366747509962,-0.368124230574037,-0.961261145921041,-0.428454939464812,-0.368124230574037
"J. Aigner SCR Altach",-0.443268026008965,2.4632202346645,-1.36744101593708,-0.659503182819687,-2.21817450034302,-0.353259037154351,-0.307910112918663,-0.16945120747515,-0.72716369296037,-0.462557575110316,0.0457429465868232,-0.682244371336159,-1.36044382459226,-0.424649417183941,0.21769592068688,-1.12703048852566,-0.190816791431084,-0.807716733135123,-0.174518464944031,1.68927540501934,0.591356246824655,-0.0732973155205883,-0.0180099822569629,-0.194637750504443,-0.926456869255202,-0.62894545843197,0.483771695156259,0.421597700974305,0.00433380765038776,-0.228866290089231,0.182209641249175,-0.142900336137658,-2.43798503657568,-2.99372356838361,-0.463163631927771,0.579462892317778,0.278334395977075,0.343256675667944,-0.579118466222565,-0.314333558455533,-0.544366520965559,-0.735661403141099,-0.578583512878319,-0.579118466222565,-1.03528207974316,-0.314333558455533,-0.578583512878319,-0.544366520965559,-0.735661403141099,-1.04366747509962,-0.368124230574037,-0.961261145921041,-1.14265646698353,-0.579118466222565,-1.03528207974316,-0.314333558455533,-0.578583512878319,-0.544366520965559,-0.735661403141099,-1.04366747509962,-0.368124230574037,-0.961261145921041,-1.14265646698353,-0.368124230574037
"Kim Dae Won Daegu FC",-1.29825119245857,-1.04698006683206,0.131298335819811,-0.481626163740607,0.34553882084139,0.394351730625873,0.125301087022138,0.0742568511056962,-0.494105307281731,-0.859009336833925,1.01886103554082,-0.918095829278907,-0.464346199875093,-0.551563551392007,-0.797593101627218,-0.172405681147704,-1.47279771757009,-0.500116605212952,0.14325485431907,0.455062546884904,-0.148105899951969,-0.877010423522086,0.513693812102006,-0.956034371379581,-0.481000398889867,-1.05616858730646,-0.319246929169383,0.213963710389826,-0.315530745636752,-0.228866290089231,0.0758510881878477,-0.880772429550334,0.108768473052238,-0.0564836438150294,-1.30857284673926,-0.72702643332274,0.278334395977075,-0.715488241090122,-0.311699999896053,-1.02529485604875,-0.817211414562142,-0.183309421937534,-0.578583512878319,-0.311699999896053,-0.589649028650851,-1.02529485604875,-0.578583512878319,-0.817211414562142,-0.183309421937534,-0.113979554971792,-0.368124230574037,-0.015906657508752,-0.428454939464812,-0.311699999896053,-0.589649028650851,-1.02529485604875,-0.578583512878319,-0.817211414562142,-0.183309421937534,-0.113979554971792,-0.368124230574037,-0.015906657508752,-0.428454939464812,-0.368124230574037
"J. Ibehre Cambridge United",-0.219382555426982,2.02444519697743,-1.36744101593708,-0.120313468736226,-0.423575175513932,0.456652627940892,-1.69418595272922,-1.38799150037938,-0.261046921603093,0.528571829198704,0.195453421810514,-0.682244371336159,-0.2403217936958,-1.05922008822427,-1.30523761278427,-1.12703048852566,-0.511312022965836,0.11508365063139,-0.492291784207132,-0.470597096715926,-0.240538668299047,1.26622453114857,-0.461096477556103,0.228360372203967,-0.815092751663868,2.36161644368945,-0.204529982837148,-0.61657225194809,-0.315530745636752,0.405977422970583,-0.66865878324144,0.805792355392926,-0.164097974407896,1.6079523134405,0.570114297286268,1.80909990468532,-0.0242738902417238,-0.450802011900606,-0.311699999896053,1.24978129624955,1.09270284061393,-0.459485412539316,0.203009647717497,-0.311699999896053,0.895794474990168,1.24978129624955,0.203009647717497,1.09270284061393,-0.459485412539316,-0.113979554971792,-0.368124230574037,-0.421058581114019,0.857107810068888,-0.311699999896053,0.895794474990168,1.24978129624955,0.203009647717497,1.09270284061393,-0.459485412539316,-0.113979554971792,-0.368124230574037,-0.421058581114019,0.857107810068888,-0.368124230574037
"Jo Ju Young GwangJu FC",-1.29825119245857,-0.388817510301451,-0.201754853459499,-0.831821545052546,-0.338118064807786,-0.290958139839332,-1.0876902728121,-0.494395285582945,-0.72716369296037,-0.660783455972121,-0.777664667143479,-1.46841589781199,-0.800382809144032,-0.0439070145597428,-0.725072457176211,0.14580258797828,-0.831807254500588,1.0378840343979,1.09657481210837,1.07216897595212,-0.148105899951969,0.194607053813244,-0.461096477556103,0.397559621287331,-0.369636281298533,-0.201722329557481,-2.15471807048514,0.317780705682065,-0.848638334448651,-0.334673575599199,-0.34958312405746,-0.353720934255565,-0.43696442186803,-0.252299638786268,-0.369229274726495,-0.189060240411938,-1.13383760637732,-1.24486069946916,-0.712827699385821,-0.456525817974176,-0.407944074167268,-0.597573407840207,-0.44831798611235,-0.712827699385821,-0.589649028650851,-0.456525817974176,-0.44831798611235,-0.407944074167268,-0.597573407840207,-0.645229795044838,-0.368124230574037,-0.69115986351753,-0.571295244968556,-0.712827699385821,-0.589649028650851,-0.456525817974176,-0.44831798611235,-0.407944074167268,-0.597573407840207,-0.645229795044838,-0.368124230574037,-0.69115986351753,-0.571295244968556,-0.368124230574037
"O. Zawada Karlsruher SC",-1.29825119245857,-0.827592547988521,0.630878119738775,-0.84849751559121,-0.76540361833852,-0.789365318359481,-1.17433251280026,-1.22551946132548,0.0885406569148637,-2.14747756243565,-0.478243716696096,0.103927155139668,-0.800382809144032,0.209921253856389,-0.434989879372183,-0.172405681147704,-1.15230248603534,-1.11531686105729,1.41434813137148,-1.39625674031676,0.221625173436343,-0.430503141299032,-1.25865216909456,-0.956034371379581,-0.369636281298533,-0.308528111776103,-0.433963875501618,-0.720389247240329,-1.38174592326055,-0.757902717639075,0.0758510881878477,-0.142900336137658,-1.34651924673514,-0.252299638786268,-0.275294917525219,0.886872145409664,-0.427751605200122,-0.00965829658474473,-0.712827699385821,-0.456525817974176,-0.680788967763851,-0.735661403141099,-0.708849039644289,-0.712827699385821,-0.738193379014952,-0.456525817974176,-0.708849039644289,-0.680788967763851,-0.735661403141099,-0.778042355063099,-0.368124230574037,-0.826210504719286,-0.7141355504723,-0.712827699385821,-0.738193379014952,-0.456525817974176,-0.708849039644289,-0.680788967763851,-0.735661403141099,-0.778042355063099,-0.368124230574037,-0.826210504719286,-0.7141355504723,-0.368124230574037
"D. Arshakyan Chicago Fire Soccer Club",-0.758816873942776,-0.608205029144986,-0.368281448099153,-1.21536886744181,-2.56000294316761,1.45346698498119,-1.69418595272922,-2.36282373470277,0.0885406569148637,0.231233007905998,-1.52621704326194,-1.78288450840232,-0.800382809144032,-0.297735282975875,-1.59532019058829,0.14580258797828,1.41165936624268,0.730283906475731,-1.44561174199644,-0.470597096715926,0.129192405089265,-1.14491479285592,-0.106627281316791,-1.88663024133808,-1.14918510443787,-0.201722329557481,-0.778114714498322,0.213963710389826,-0.208909227874372,0.0885555664406763,0.0758510881878477,-0.459131233314519,-1.8012966591687,0.237240348641829,-0.557097989129048,0.19520132595292,-1.43644589259612,0.0785704464784275,-0.846536932549077,-0.314333558455533,-0.544366520965559,-0.735661403141099,-0.839114566410258,-0.846536932549077,-1.03528207974316,-0.314333558455533,-0.839114566410258,-0.544366520965559,-0.735661403141099,-1.04366747509962,-0.368124230574037,-1.0963117871228,-1.14265646698353,-0.846536932549077,-1.03528207974316,-0.314333558455533,-0.839114566410258,-0.544366520965559,-0.735661403141099,-1.04366747509962,-0.368124230574037,-1.0963117871228,-1.14265646698353,-0.368124230574037
"C. González Club León",0.096166292506829,0.0499575273856181,-0.534808042738808,-0.481626163740607,-0.509032286220079,0.456652627940892,-0.827763552847623,0.561672968267389,-0.144517728763774,-1.05723521769573,-0.478243716696096,-0.603627218688576,-0.2403217936958,0.0830071196483231,-0.362469234921176,1.10042739535623,-0.190816791431084,-0.192516477290781,0.778801492845273,-1.39625674031676,0.406490710130499,-0.609106054188254,0.159224615862693,-0.448436624129489,0.966733129797471,-0.522139676213347,0.483771695156259,-1.44710821428601,-0.208909227874372,-1.18113185967895,-0.34958312405746,-0.564541532373472,-0.709830869328164,-0.937655621185605,-0.651032346330324,0.502610579044806,-0.427751605200122,-0.715488241090122,-0.579118466222565,-0.314333558455533,-0.680788967763851,-0.597573407840207,-0.708849039644289,-0.579118466222565,-0.886737729379054,-0.314333558455533,-0.708849039644289,-0.680788967763851,-0.597573407840207,-0.778042355063099,-0.368124230574037,-0.556109222315774,-0.856975855976045,-0.579118466222565,-0.886737729379054,-0.314333558455533,-0.708849039644289,-0.680788967763851,-0.597573407840207,-0.778042355063099,-0.368124230574037,-0.556109222315774,-0.856975855976045,-0.368124230574037
"F. Eisele FSV Zwickau",-1.29825119245857,-0.608205029144986,0.131298335819811,-0.815145574513882,-0.76540361833852,-1.59927698345472,-0.221267872930502,-0.00697916842125262,-0.61063450012105,-0.561670515541218,-1.45136180565009,-0.525010066040993,0.095714815573139,-0.424649417183941,-0.217427946019162,-1.12703048852566,0.450173671638421,-1.11531686105729,1.09657481210837,-0.779150311249536,0.498923478477577,-0.519804597743643,0.513693812102006,-1.12523362046295,-0.0355439285245321,-0.522139676213347,0.25433780249179,-0.408938261363611,-0.208909227874372,-0.228866290089231,-0.562300230180113,-0.880772429550334,-0.346008939381319,0.13933235115621,-1.30857284673926,-0.419617180230853,-1.03296817763772,-0.274344525774261,-0.579118466222565,-1.02529485604875,-0.953633861360433,-0.459485412539316,-0.708849039644289,-0.579118466222565,-1.03528207974316,-1.02529485604875,-0.708849039644289,-0.953633861360433,-0.459485412539316,-0.778042355063099,-0.368124230574037,-0.69115986351753,-0.999816161479789,-0.579118466222565,-1.03528207974316,-1.02529485604875,-0.708849039644289,-0.953633861360433,-0.459485412539316,-0.778042355063099,-0.368124230574037,-0.69115986351753,-0.999816161479789,-0.368124230574037
"M. Vatsadze Silkeborg IF",-0.443268026008965,0.708120083916222,-1.36744101593708,-0.648385869127245,-0.509032286220079,-0.415559934469369,-0.481194592894983,0.0742568511056962,-0.261046921603093,-0.363444634679414,0.0457429465868232,-0.682244371336159,-0.352333996785447,-0.678477685600072,0.725340431843928,-1.44523875765164,-0.831807254500588,-1.42291698897947,-1.12783842273333,-0.470597096715926,-0.0556731316048913,1.08762161825935,-1.7017386643937,-0.533036248671171,-0.0355439285245321,-1.05616858730646,-1.6958502851562,-0.305121266071372,-0.208909227874372,-0.546288146619137,0.394926747371828,-0.880772429550334,-0.43696442186803,-0.937655621185605,-0.557097989129048,0.272053639225891,-0.427751605200122,0.0785704464784275,-0.445409233059309,-0.456525817974176,-0.407944074167268,-0.459485412539316,-0.44831798611235,-0.445409233059309,-0.441104678286749,-0.456525817974176,-0.44831798611235,-0.407944074167268,-0.459485412539316,-0.512417235026576,-0.368124230574037,-0.421058581114019,-0.428454939464812,-0.445409233059309,-0.441104678286749,-0.456525817974176,-0.44831798611235,-0.407944074167268,-0.459485412539316,-0.512417235026576,-0.368124230574037,-0.421058581114019,-0.428454939464812,-0.368124230574037
"J. Asoro Sunderland",-1.29825119245857,-1.48575510451913,1.46351109293705,-0.31486645835397,1.79830970284589,-1.03856890761956,0.645154526951098,1.13032510495603,0.0885406569148637,-0.561670515541218,-0.92737514236717,-0.0533071501554974,1.10382464337996,-0.297735282975875,-0.434989879372183,-0.808822219399673,0.129678440103669,0.42268377855356,0.14325485431907,0.146509332351294,-0.610269741687359,-0.787708967077475,-0.726948374735588,0.143760747662285,-0.5923645164812,-0.0949165473388586,-0.319246929169383,-2.38146117191616,-0.742016816686271,0.194362851950645,-0.0305074648734792,-0.353720934255565,1.56405619283962,-0.643931628728746,-0.838901060732877,-0.803878746595711,0.278334395977075,-0.274344525774261,0.0894276995937154,-0.883102596530107,-0.544366520965559,-0.0452214266366429,-0.187786932580411,0.0894276995937154,-0.441104678286749,-0.883102596530107,-0.187786932580411,-0.544366520965559,-0.0452214266366429,0.018833005046469,-0.368124230574037,0.119143983693004,-0.285614633961067,0.0894276995937154,-0.441104678286749,-0.883102596530107,-0.187786932580411,-0.544366520965559,-0.0452214266366429,0.018833005046469,-0.368124230574037,0.119143983693004,-0.285614633961067,-0.368124230574037
"L. Ajorque Clermont Foot 63",-0.758816873942776,-0.388817510301451,-0.201754853459499,-1.09863707367117,-1.53451761469384,-0.602462626414425,-0.134625632942342,-2.85023985186446,-1.5428680428356,-0.759896396403023,-1.22679609281455,-0.839478676631324,-1.02440721532333,0.463749522272521,-1.08767567943125,-0.808822219399673,0.770668903173174,1.0378840343979,1.09657481210837,-1.08770352578315,0.776221783518811,0.105305597368633,-0.283861879436447,-0.956034371379581,0.187184306658135,-0.842557022869214,0.713205587820729,-0.0974872754868927,-1.16850288773579,-1.39274643069889,0.288568194310501,-0.669951831432426,-1.43747472922185,-1.23137961364246,-0.557097989129048,1.11742908522858,-0.730359891418921,-1.33308944253233,-1.11395539887559,-0.456525817974176,-1.09005630815872,-1.01183739374288,-1.0996456199422,-1.11395539887559,-1.33237078047136,-0.456525817974176,-1.0996456199422,-1.09005630815872,-1.01183739374288,-1.44210515515441,-0.368124230574037,-1.23136242832455,-1.42833707799102,-1.11395539887559,-1.33237078047136,-0.456525817974176,-1.0996456199422,-1.09005630815872,-1.01183739374288,-1.44210515515441,-0.368124230574037,-1.23136242832455,-1.42833707799102,-0.368124230574037
